MUNICIPALITY_CODE	PROVINCE_CODE	contains	EKATTE_ID	NAME_BG	TYPE_BG	NAME_EN	TYPE_EN
HKV11	HKV		"22825"	Долноселци	с.	Dolnoseltsi	с.
PDV01	PDV		"22839"	Долнослав	с.	Dolnoslav	с.
BLG33	BLG		"22842"	Долно Спанчево	с.	Dolno Spanchevo	с.
HKV18	HKV		"22856"	Долно Съдиево	с.	Dolno Sadievo	с.
KNL29	KNL		"22862"	Долно Уйно	с.	Dolno Uyno	с.
MON38	MON		"22873"	Долно Церовене	с.	Dolno Tserovene	с.
HKV30	HKV		"22887"	Долно Черковище	с.	Dolno Cherkovishte	с.
VTR14	VTR		"22890"	Долно Шивачево	с.	Dolno Shivachevo	с.
BGS06	BGS		"22914"	Долно Ябълково	с.	Dolno Yabalkovo	с.
KRZ14	KRZ		"22928"	Домище	с.	Domishte	с.
PDV13	PDV		"22931"	Домлян	с.	Domlyan	с.
MON07	MON		"22945"	Дондуково	с.	Dondukovo	с.
GAB05	GAB		"22959"	Донино	с.	Donino	с.
DOB15	DOB		"22988"	Дончево	с.	Donchevo	с.
PAZ24	PAZ		"23008"	Дорково	с.	Dorkovo	с.
HKV33	HKV		"23011"	Доситеево	с.	Dositeevo	с.
SML10	SML		"23025"	Доспат	гр.	Dospat	гр.
SFO39	SFO		"23039"	Доспей	с.	Dospey	с.
HKV11	HKV		"23056"	Драбишна	с.	Drabishna	с.
LOV36	LOV		"23060"	Драгана	с.	Dragana	с.
MON12	MON		"23073"	Драганица	с.	Draganitsa	с.
TGV35	TGV		"23087"	Драгановец	с.	Draganovets	с.
BGS04	BGS		"23090"	Драганово	с.	Draganovo	с.
VTR06	VTR		"23100"	Драганово	с.	Draganovo	с.
KRZ35	KRZ		"23114"	Драганово	с.	Draganovo	с.
DOB15	DOB		"23128"	Драганово	с.	Draganovo	с.
GAB05	GAB	"(2:23203,51843)"	"23159"	Драгановци	с.	Draganovtsi	с.
BGS09	BGS		"23176"	Драганци	с.	Dragantsi	с.
PVN21	PVN		"23193"	Драгаш войвода	с.	Dragash voyvoda	с.
VTR20	VTR		"23217"	Драгижево	с.	Dragizhevo	с.
PAZ08	PAZ		"23234"	Драгиново	с.	Draginovo	с.
PER32	PER		"23251"	Драгичево	с.	Dragichevo	с.
KNL29	KNL		"23282"	Драговищица	с.	Dragovishtitsa	с.
SFO26	SFO		"23296"	Драговищица	с.	Dragovishtitsa	с.
BGS09	BGS		"23306"	Драгово	с.	Dragovo	с.
KNL27	KNL		"23323"	Драгодан	с.	Dragodan	с.
SLV20	SLV		"23337"	Драгоданово	с.	Dragodanovo	с.
SHU23	SHU		"23340"	Драгоево	с.	Dragoevo	с.
SFO16	SFO		"23354"	Драгоил	с.	Dragoil	с.
PDV23	PDV		"23385"	Драгойново	с.	Dragoynovo	с.
KNL50	KNL		"23399"	Драгойчинци	с.	Dragoychintsi	с.
SFO16	SFO		"23409"	Драгоман	гр.	Dragoman	гр.
PDV33	PDV		"23426"	Драгомир	с.	Dragomir	с.
VTR28	VTR		"23431"	Драгомирово	с.	Dragomirovo	с.
PER36	PER		"23443"	Драгомирово	с.	Dragomirovo	с.
PAZ19	PAZ		"23457"	Драгор	с.	Dragor	с.
SFO45	SFO		"23474"	Драготинци	с.	Dragotintsi	с.
BLG33	BLG		"23488"	Драгуш	с.	Dragush	с.
SFO39	SFO		"23491"	Драгушиново	с.	Dragushinovo	с.
JAM25	JAM		"23501"	Дражево	с.	Drazhevo	с.
VID33	VID		"23515"	Дражинци	с.	Drazhintsi	с.
BGS06	BGS		"23529"	Драка	с.	Draka	с.
BLG49	BLG		"23532"	Драката	с.	Drakata	с.
TGV35	TGV		"23546"	Дралфа	с.	Dralfa	с.
JAM25	JAM		"23557"	Драма	с.	Drama	с.
BLG33	BLG		"23563"	Дрангово	с.	Drangovo	с.
KRZ14	KRZ		"23577"	Дрангово	с.	Drangovo	с.
PDV07	PDV		"23580"	Дрангово	с.	Drangovo	с.
BGS06	BGS		"23604"	Драчево	с.	Drachevo	с.
VRC08	VRC		"23618"	Драшан	с.	Drashan	с.
LOV02	LOV		"23621"	Драшкова поляна	с.	Drashkova polyana	с.
SFO16	SFO		"23635"	Дреатин	с.	Dreatin	с.
PER36	PER		"23649"	Дрен	с.	Dren	с.
BLG03	BLG		"23652"	Дренково	с.	Drenkovo	с.
LOV18	LOV		"23666"	Дренов	с.	Drenov	с.
VID33	VID		"23672"	Дреновец	с.	Drenovets	с.
BLG33	BLG		"23697"	Дреново	с.	Drenovo	с.
SFO26	SFO		"23707"	Дреново	с.	Drenovo	с.
VTR13	VTR	"(5:02213,21364,36275,38738,55693)"	"23710"	Дрента	с.	Drenta	с.
SHU07	SHU		"23724"	Дренци	с.	Drentsi	с.
TGV24	TGV		"23738"	Дриново	с.	Drinovo	с.
HKV33	HKV		"23741"	Дрипчево	с.	Dripchevo	с.
BGS18	BGS		"23755"	Дропла	с.	Dropla	с.
DOB03	DOB		"23769"	Дропла	с.	Dropla	с.
VID09	VID		"23786"	Дружба	с.	Druzhba	с.
SFO43	SFO		"23798"	Дружево	с.	Druzhevo	с.
SHU30	SHU		"23813"	Друмево	с.	Drumevo	с.
KNL31	KNL		"23827"	Друмохар	с.	Drumohar	с.
KRZ21	KRZ		"23830"	Друмче	с.	Drumche	с.
SFO26	SFO		"23844"	Дръмша	с.	Dramsha	с.
VAR26	VAR		"23858"	Дръндар	с.	Drandar	с.
SML02	SML		"23875"	Дрянка	с.	Dryanka	с.
BGS01	BGS		"23889"	Дрянковец	с.	Dryankovets	с.
KRZ14	KRZ		"23892"	Дрянова глава	с.	Dryanova glava	с.
RAZ26	RAZ		"23902"	Дряновец	с.	Dryanovets	с.
RSE04	RSE		"23916"	Дряновец	с.	Dryanovets	с.
DOB15	DOB		"23933"	Дряновец	с.	Dryanovets	с.
GAB12	GAB	"(2:18397,49463)"	"23947"	Дряново	гр.	Dryanovo	гр.
PDV15	PDV		"23950"	Дряново	с.	Dryanovo	с.
HKV29	HKV		"23964"	Дряново	с.	Dryanovo	с.
JAM25	JAM		"23978"	Дряново	с.	Dryanovo	с.
PDV12	PDV		"24000"	Дуванлии	с.	Duvanlii	с.
HKV32	HKV		"24013"	Капитан Петко войвода	с.	Kapitan Petko voyvoda	с.
SLS10	SLS		"24030"	Дулово	гр.	Dulovo	гр.
SLS34	SLS		"24044"	Дунавец	с.	Dunavets	с.
VID09	VID		"24061"	Дунавци	гр.	Dunavtsi	гр.
SZR12	SZR		"24075"	Дунавци	с.	Dunavtsi	с.
RAZ17	RAZ		"24092"	Бели Лом	с.	Beli Lom	с.
DOB29	DOB		"24102"	Дуранкулак	с.	Durankulak	с.
RAZ14	RAZ		"24116"	Лудогорци	с.	Ludogortsi	с.
RAZ14	RAZ		"24150"	Духовец	с.	Duhovets	с.
SFO55	SFO		"24164"	Душанци	с.	Dushantsi	с.
GAB29	GAB	(1:38621)	"24178"	Душево	с.	Dushevo	с.
KRZ08	KRZ		"24195"	Душинково	с.	Dushinkovo	с.
PER08	PER		"24205"	Душинци	с.	Dushintsi	с.
LOV19	LOV		"24236"	Дъбен	с.	Daben	с.
PDV13	PDV		"24241"	Дъбене	с.	Dabene	с.
BGS17	BGS		"24253"	Дъбник	с.	Dabnik	с.
BLG13	BLG		"24267"	Дъбница	с.	Dabnitsa	с.
SLV11	SLV		"24270"	Дъбова	с.	Dabova	с.
MON07	MON		"24298"	Дъбова махала	с.	Dabova mahala	с.
PVN08	PVN		"24308"	Дъбован	с.	Dabovan	с.
HKV17	HKV		"24311"	Дъбовец	с.	Dabovets	с.
DOB12	DOB		"24339"	Дъбовик	с.	Dabovik	с.
SZR22	SZR	"(2:61635,87148)"	"24342"	Дъбово	с.	Dabovo	с.
JAM03	JAM		"24356"	Дъбово	с.	Dabovo	с.
BLG03	BLG		"24367"	Дъбрава	с.	Dabrava	с.
LOV18	LOV		"24373"	Дъбрава	с.	Dabrava	с.
DOB03	DOB		"24387"	Дъбрава	с.	Dabrava	с.
LOV38	LOV		"24390"	Дъбравата	с.	Dabravata	с.
VAR01	VAR		"24400"	Дъбравино	с.	Dabravino	с.
PAZ04	PAZ		"24414"	Дъбравите	с.	Dabravite	с.
TGV02	TGV		"24428"	Дъбравица	с.	Dabravitsa	с.
VID01	VID		"24431"	Дъбравка	с.	Dabravka	с.
KRZ16	KRZ		"24445"	Дъждино	с.	Dazhdino	с.
KRZ15	KRZ		"24459"	Дъждовник	с.	Dazhdovnik	с.
KRZ16	KRZ		"24462"	Дъждовница	с.	Dazhdovnitsa	с.
LOV34	LOV		"24476"	Дълбок дол	с.	Dalbok dol	с.
SZR31	SZR		"24482"	Дълбоки	с.	Dalboki	с.
PDV23	PDV		"24493"	Дълбок извор	с.	Dalbok izvor	с.
PER51	PER		"24517"	Дълга лука	с.	Dalga luka	с.
TGV35	TGV		"24520"	Дългач	с.	Dalgach	с.
MON14	MON		"24534"	Дълги дел	с.	Dalgi del	с.
MON38	MON		"24551"	Дългоделци	с.	Dalgodeltsi	с.
VAR16	VAR		"24565"	Дългопол	гр.	Dalgopol	гр.
VID16	VID		"24579"	Дълго поле	с.	Dalgo pole	с.
PDV12	PDV		"24582"	Дълго поле	с.	Dalgo pole	с.
KRZ16	KRZ		"24596"	Дънгово	с.	Dangovo	с.
SZR36	SZR		"24623"	Държава	с.	Darzhava	с.
VID16	VID		"24640"	Държаница	с.	Darzhanitsa	с.
VRC27	VRC		"24668"	Дърманци	с.	Darmantsi	с.
VTR22	VTR		"24685"	Дъскот	с.	Daskot	с.
BGS18	BGS		"24699"	Дъскотна	с.	Daskotna	с.
BGS06	BGS		"24712"	Дюлево	с.	Dyulevo	с.
PAZ32	PAZ		"24726"	Дюлево	с.	Dyulevo	с.
VAR05	VAR		"24739"	Дюлино	с.	Dyulino	с.
KRZ14	KRZ		"24743"	Дюлица	с.	Dyulitsa	с.
BGS18	BGS		"24757"	Дюля	с.	Dyulya	с.
SLV16	SLV		"24760"	Дядово	с.	Dyadovo	с.
KRZ35	KRZ		"24774"	Дядовско	с.	Dyadovsko	с.
KRZ02	KRZ		"24788"	Дядовци	с.	Dyadovtsi	с.
KNL48	KNL		"24791"	Дяково	с.	Dyakovo	с.
RAZ26	RAZ		"24829"	Дянково	с.	Dyankovo	с.
PER36	PER		"24832"	Друган	с.	Drugan	с.
KRZ02	KRZ		"24880"	Дедино	с.	Dedino	с.
SFO25	SFO	(1:38902)	"24894"	Долна Василица	с.	Dolna Vasilitsa	с.
RAZ14	RAZ		"24921"	Драгомъж	с.	Dragomazh	с.
PVN24	PVN		"24935"	Дисевица	с.	Disevitsa	с.
PVN21	PVN		"27019"	Евлогиево	с.	Evlogievo	с.
BGS12	BGS		"27022"	Евренозово	с.	Evrenozovo	с.
KRZ15	KRZ		"27036"	Егрек	с.	Egrek	с.
PER22	PER		"27043"	Егълница	с.	Egalnitsa	с.
SHU11	SHU		"27067"	Единаковци	с.	Edinakovtsi	с.
SZR38	SZR		"27070"	Едрево	с.	Edrevo	с.
PER51	PER		"27084"	Ездимирци	с.	Ezdimirtsi	с.
DOB29	DOB		"27108"	Езерец	с.	Ezerets	с.
SLV16	SLV		"27111"	Езеро	с.	Ezero	с.
VAR04	VAR		"27125"	Езерово	с.	Ezerovo	с.
PDV23	PDV		"27139"	Езерово	с.	Ezerovo	с.
RAZ36	RAZ		"27156"	Езерче	с.	Ezerche	с.
BGS09	BGS		"27169"	Екзарх Антимово	с.	Ekzarh Antimovo	с.
RSE03	RSE		"27173"	Екзарх Йосиф	с.	Ekzarh Yosif	с.
VTR13	VTR	(1:10522)	"27190"	Елена	гр.	Elena	гр.
HKV34	HKV		"27200"	Елена	с.	Elena	с.
SZR31	SZR		"27214"	Еленино	с.	Elenino	с.
SFO43	SFO		"27228"	Еленов дол	с.	Elenov dol	с.
BLG03	BLG		"27231"	Еленово	с.	Elenovo	с.
SLV16	SLV		"27245"	Еленово	с.	Elenovo	с.
TGV24	TGV		"27259"	Еленово	с.	Elenovo	с.
BLG37	BLG		"27293"	Елешница	с.	Eleshnitsa	с.
SFO17	SFO	(1:18490)	"27303"	Елин Пелин	гр.	Elin Pelin	гр.
VRC27	VRC		"27317"	Елисейна	с.	Eliseyna	с.
PER19	PER		"27320"	Еловдол	с.	Elovdol	с.
MON14	MON		"27348"	Еловица	с.	Elovitsa	с.
PER51	PER		"27351"	Еловица	с.	Elovitsa	с.
SML27	SML		"27365"	Елховец	с.	Elhovets	с.
SZR31	SZR		"27379"	Елхово	с.	Elhovo	с.
JAM07	JAM		"27382"	Елхово	гр.	Elhovo	гр.
PAZ20	PAZ		"27406"	Елшица	с.	Elshitsa	с.
VTR04	VTR		"27423"	Емен	с.	Emen	с.
BGS17	BGS		"27440"	Белодол	с.	Belodol	с.
BGS15	BGS		"27454"	Емона	с.	Emona	с.
DOB15	DOB		"27468"	Енево	с.	Enevo	с.
SHU22	SHU		"27471"	Енево	с.	Enevo	с.
SZR12	SZR		"27499"	Енина	с.	Enina	с.
PVN39	PVN		"27509"	Еница	с.	Enitsa	с.
KRZ16	KRZ		"27512"	Енчец	с.	Enchets	с.
GAB35	GAB	(1:61409)	"27526"	Енчовци	с.	Enchovtsi	с.
KRZ02	KRZ		"27543"	Еньовче	с.	Enyovche	с.
MON04	MON		"27557"	Ерден	с.	Erden	с.
KNL31	KNL		"27574"	Еремия	с.	Eremia	с.
SML11	SML	(1:49575)	"27588"	Ерма река	с.	Erma reka	с.
KRZ14	KRZ		"27591"	Еровете	с.	Erovete	с.
PER51	PER		"27601"	Ерул	с.	Erul	с.
BGS23	BGS		"27615"	Есен	с.	Esen	с.
VAR09	VAR		"27629"	Есеница	с.	Esenitsa	с.
SFO18	SFO		"27632"	Етрополе	гр.	Etropole	гр.
DOB20	DOB		"27656"	Ефрейтор Бакалово	с.	Efreytor Bakalovo	с.
HKV18	HKV		"27663"	Ефрем	с.	Efrem	с.
KRZ15	KRZ		"27680"	Едрино	с.	Edrino	с.
PER19	PER		"29012"	Жабляно	с.	Zhablyano	с.
KNL29	KNL		"29026"	Жабокрът	с.	Zhabokrat	с.
DOB27	DOB		"29035"	Жегларци	с.	Zheglartsi	с.
VID09	VID		"29043"	Жеглица	с.	Zheglitsa	с.
PER36	PER		"29060"	Жедна	с.	Zhedna	с.
HKV11	HKV		"29074"	Железари	с.	Zhelezari	с.
TGV22	TGV		"29088"	Железари	с.	Zhelezari	с.
VTR31	VTR		"29091"	Железарци	с.	Zhelezartsi	с.
HKV11	HKV		"29101"	Железино	с.	Zhelezino	с.
MON36	MON		"29115"	Железна	с.	Zhelezna	с.
BGS09	BGS		"29129"	Железник	с.	Zheleznik	с.
KRZ35	KRZ		"29132"	Железник	с.	Zheleznik	с.
BLG44	BLG		"29146"	Железница	с.	Zheleznitsa	с.
SOF46	SOF		"29150"	Железница	с.	Zheleznitsa	с.
SFO43	SFO		"29163"	Желен	с.	Zhelen	с.
SHU25	SHU		"29177"	Желъд	с.	Zhelad	с.
KRZ08	KRZ		"29180"	Желъдово	с.	Zheladovo	с.
SLV20	SLV		"29194"	Желю войвода	с.	Zhelyu voyvoda	с.
SOF46	SOF		"29204"	Желява	с.	Zhelyava	с.
RAZ29	RAZ		"29218"	Желязковец	с.	Zhelyazkovets	с.
BGS06	BGS		"29221"	Момина църква	с.	Momina tsarkva	с.
PDV17	PDV		"29235"	Желязно	с.	Zhelyazno	с.
BGS08	BGS		"29249"	Желязово	с.	Zhelyazovo	с.
KRZ35	KRZ		"29252"	Женда	с.	Zhenda	с.
KNL29	KNL		"29266"	Жеравино	с.	Zheravino	с.
SLV11	SLV		"29283"	Жеравна	с.	Zheravna	с.
PVN21	PVN		"29310"	Жернов	с.	Zhernov	с.
SFO20	SFO		"29338"	Живково	с.	Zhivkovo	с.
SHU11	SHU		"29341"	Живково	с.	Zhivkovo	с.
BLG42	BLG		"29372"	Жижево	с.	Zhizhevo	с.
KNL29	KNL		"29386"	Жиленци	с.	Zhilentsi	с.
SHU22	SHU		"29391"	Жилино	с.	Zhilino	с.
KRZ16	KRZ		"29407"	Жинзифово	с.	Zhinzifovo	с.
KRZ16	KRZ		"29413"	Житарник	с.	Zhitarnik	с.
BGS04	BGS		"29427"	Ветрен	с.	Vetren	с.
SOF46	SOF		"29430"	Житен	с.	Zhiten	с.
DOB12	DOB		"29444"	Житен	с.	Zhiten	с.
VAR24	VAR		"29458"	Житница	с.	Zhitnitsa	с.
KRZ35	KRZ		"29461"	Житница	с.	Zhitnitsa	с.
PDV12	PDV		"29475"	Житница	с.	Zhitnitsa	с.
DOB15	DOB		"29489"	Житница	с.	Zhitnitsa	с.
BGS09	BGS		"29492"	Житосвят	с.	Zhitosvyat	с.
JAM07	JAM		"29516"	Жребино	с.	Zhrebino	с.
PAZ06	PAZ		"29522"	Жребичко	с.	Zhrebichko	с.
SLV24	SLV		"29533"	Жълт бряг	с.	Zhalt bryag	с.
GAB05	GAB	"(3:23185,32582,72878)"	"29547"	Жълтеш	с.	Zhaltesh	с.
HKV30	HKV		"29550"	Жълти бряг	с.	Zhalti bryag	с.
KRZ08	KRZ		"29564"	Жълти рид	с.	Zhalti rid	с.
PDV01	PDV		"29581"	Жълт камък	с.	Zhalt kamak	с.
KRZ02	KRZ		"29605"	Жълтуша	с.	Zhaltusha	с.
KRZ08	KRZ		"29619"	Жълтика	с.	Zhaltika	с.
PER36	PER		"29622"	Житуша	с.	Zhitusha	с.
PER51	PER		"30017"	Забел	с.	Zabel	с.
BGS12	BGS		"30020"	Заберново	с.	Zabernovo	с.
SML38	SML		"30034"	Забърдо	с.	Zabardo	с.
PER08	PER		"30048"	Завала	с.	Zavala	с.
BGS23	BGS		"30051"	Завет	с.	Zavet	с.
RAZ11	RAZ		"30065"	Завет	гр.	Zavet	гр.
TGV24	TGV		"30079"	Заветно	с.	Zavetno	с.
SFO43	SFO		"30082"	Завидовци	с.	Zavidovtsi	с.
JAM25	JAM		"30096"	Завой	с.	Zavoy	с.
KRZ14	KRZ	(1:23803)	"30106"	Завоя	с.	Zavoya	с.
SZR31	SZR		"30119"	Загоре	с.	Zagore	с.
SHU18	SHU		"30137"	Загориче	с.	Zagoriche	с.
KRZ14	KRZ		"30140"	Загорски	с.	Zagorski	с.
KRZ21	KRZ		"30154"	Загорско	с.	Zagorsko	с.
BGS06	BGS		"30168"	Загорци	с.	Zagortsi	с.
SLV16	SLV		"30171"	Загорци	с.	Zagortsi	с.
DOB20	DOB		"30185"	Загорци	с.	Zagortsi	с.
PVN08	PVN		"30199"	Загражден	с.	Zagrazhden	с.
SML02	SML		"30209"	Загражден	с.	Zagrazhden	с.
RAZ16	RAZ		"30212"	Задруга	с.	Zadruga	с.
BGS18	BGS		"30234"	Заимчево	с.	Zaimchevo	с.
BGS18	BGS		"30243"	Зайчар	с.	Zaychar	с.
SLV20	SLV		"30257"	Зайчари	с.	Zaychari	с.
KRZ16	KRZ		"30260"	Зайчино	с.	Zaychino	с.
SHU22	SHU		"30274"	Зайчино ореше	с.	Zaychino oreshe	с.
MON24	MON		"30291"	Замфир	с.	Zamfir	с.
MON02	MON		"30301"	Замфирово	с.	Zamfirovo	с.
SFO43	SFO		"30329"	Заноге	с.	Zanoge	с.
TGV24	TGV		"30332"	Зараево	с.	Zaraevo	с.
SLS15	SLS		"30346"	Зарник	с.	Zarnik	с.
SFO43	SFO		"30350"	Заселе	с.	Zasele	с.
VAR02	VAR		"30363"	Засмяно	с.	Zasmyano	с.
SLS07	SLS		"30377"	Зафирово	с.	Zafirovo	с.
RSE08	RSE		"30380"	Могилино	с.	Mogilino	с.
DOB29	DOB		"30394"	Захари Стояново	с.	Zahari Stoyanovo	с.
TGV24	TGV		"30404"	Захари Стояново	с.	Zahari Stoyanovo	с.
GAB12	GAB		"30418"	Зая	с.	Zaya	с.
SHU11	SHU		"30421"	Звегор	с.	Zvegor	с.
BGS18	BGS		"30435"	Звезда	с.	Zvezda	с.
TGV24	TGV		"30449"	Звезда	с.	Zvezda	с.
KRZ21	KRZ		"30452"	Звездел	с.	Zvezdel	с.
KRZ16	KRZ		"30466"	Звезделина	с.	Zvezdelina	с.
KRZ16	KRZ		"30475"	Звезден	с.	Zvezden	с.
BGS12	BGS		"30483"	Звездец	с.	Zvezdets	с.
VAR06	VAR		"30497"	Звездица	с.	Zvezditsa	с.
SLS07	SLS		"30507"	Звенимир	с.	Zvenimir	с.
VRC27	VRC		"30510"	Зверино	с.	Zverino	с.
KRZ16	KRZ		"30524"	Звиница	с.	Zvinitsa	с.
KRZ15	KRZ		"30538"	Звънарка	с.	Zvanarka	с.
RAZ16	RAZ		"30541"	Звънарци	с.	Zvanartsi	с.
VAR09	VAR		"30555"	Звънец	с.	Zvanets	с.
KRZ16	KRZ		"30569"	Звъника	с.	Zvanika	с.
PAZ19	PAZ		"30572"	Звъничево	с.	Zvanichevo	с.
KRZ16	KRZ		"30586"	Звънче	с.	Zvanche	с.
PVN27	PVN		"30590"	Згалево	с.	Zgalevo	с.
VRC10	VRC		"30606"	Згориград	с.	Zgorigrad	с.
KNL31	KNL		"30613"	Згурово	с.	Zgurovo	с.
VAR01	VAR		"30627"	Здравец	с.	Zdravets	с.
RAZ29	RAZ		"30630"	Здравец	с.	Zdravets	с.
TGV35	TGV		"30644"	Здравец	с.	Zdravets	с.
HKV09	HKV		"30658"	Здравец	с.	Zdravets	с.
GAB05	GAB	"(2:11524,29324)"	"30661"	Здравковец	с.	Zdravkovets	с.
KRZ14	KRZ		"30675"	Здравчец	с.	Zdravchets	с.
SLS07	SLS		"30689"	Зебил	с.	Zebil	с.
TGV22	TGV		"30692"	Зелена морава	с.	Zelena morava	с.
BLG03	BLG		"30702"	Зелендол	с.	Zelendol	с.
PER51	PER		"30716"	Зелениград	с.	Zelenigrad	с.
KRZ16	KRZ		"30747"	Зелениково	с.	Zelenikovo	с.
PDV07	PDV		"30750"	Зелениково	с.	Zelenikovo	с.
PER19	PER		"30778"	Земен	гр.	Zemen	гр.
DOB20	DOB		"30781"	Земенци	с.	Zementsi	с.
SZR27	SZR		"30795"	Землен	с.	Zemlen	с.
BGS01	BGS		"30805"	Зетьово	с.	Zetyovo	с.
SZR36	SZR		"30819"	Зетьово	с.	Zetyovo	с.
BGS21	BGS		"30822"	Зидарово	с.	Zidarovo	с.
PER32	PER		"30836"	Зидарци	с.	Zidartsi	с.
SFO43	SFO		"30847"	Зимевица	с.	Zimevitsa	с.
BGS09	BGS		"30853"	Зимен	с.	Zimen	с.
KRZ16	KRZ		"30867"	Зимзелен	с.	Zimzelen	с.
SZR22	SZR		"30870"	Зимница	с.	Zimnitsa	с.
DOB20	DOB		"30884"	Зимница	с.	Zimnitsa	с.
JAM22	JAM		"30898"	Зимница	с.	Zimnitsa	с.
HKV30	HKV		"30908"	Зимовина	с.	Zimovina	с.
SHU23	SHU		"30942"	Златар	с.	Zlatar	с.
JAM25	JAM		"30956"	Златари	с.	Zlatari	с.
VTR14	VTR		"30962"	Златарица	гр.	Zlataritsa	гр.
GAB05	GAB		"30973"	Златевци	с.	Zlatevtsi	с.
SLV20	SLV		"30990"	Злати войвода	с.	Zlati voyvoda	с.
VAR24	VAR		"31005"	Златина	с.	Zlatina	с.
JAM03	JAM		"31019"	Златиница	с.	Zlatinitsa	с.
PDV26	PDV		"31036"	Златитрап	с.	Zlatitrap	с.
SFO47	SFO		"31044"	Златица	гр.	Zlatitsa	гр.
MON11	MON		"31053"	Златия	с.	Zlatia	с.
DOB15	DOB		"31067"	Златия	с.	Zlatia	с.
SZR36	SZR		"31070"	Златна ливада	с.	Zlatna livada	с.
SHU19	SHU		"31084"	Златна нива	с.	Zlatna niva	с.
LOV38	LOV		"31098"	Златна Панега	с.	Zlatna Panega	с.
PDV01	PDV		"31108"	Златовръх	с.	Zlatovrah	с.
SML11	SML		"31111"	Златоград	гр.	Zlatograd	гр.
SLS10	SLS		"31125"	Златоклас	с.	Zlatoklas	с.
BLG40	BLG		"31139"	Златолист	с.	Zlatolist	с.
KRZ15	KRZ		"31142"	Златолист	с.	Zlatolist	с.
HKV09	HKV		"31156"	Златополе	с.	Zlatopole	с.
PDV07	PDV		"31160"	Златосел	с.	Zlatosel	с.
HKV18	HKV		"31173"	Златоустово	с.	Zlatoustovo	с.
SFO06	SFO		"31187"	Златуша	с.	Zlatusha	с.
VRC27	VRC		"31190"	Злидол	с.	Zlidol	с.
KNL50	KNL		"31200"	Злогош	с.	Zlogosh	с.
PAZ29	PAZ		"31214"	Злокучене	с.	Zlokuchene	с.
SFO39	SFO		"31228"	Злокучене	с.	Zlokuchene	с.
DOB03	DOB		"31245"	Змеево	с.	Zmeevo	с.
SML10	SML		"31259"	Змеица	с.	Zmeitsa	с.
TGV22	TGV		"31262"	Змейно	с.	Zmeyno	с.
SZR31	SZR		"31276"	Змейово	с.	Zmeyovo	с.
SZR27	SZR		"31293"	Знаменосец	с.	Znamenosets	с.
DOB12	DOB		"31303"	Зограф	с.	Zograf	с.
BLG33	BLG		"31317"	Зойчене	с.	Zoychene	с.
VAR02	VAR		"31334"	Зорница	с.	Zornitsa	с.
KRZ16	KRZ		"31348"	Зорница	с.	Zornitsa	с.
SML38	SML		"31351"	Зорница	с.	Zornitsa	с.
HKV34	HKV		"31365"	Зорница	с.	Zornitsa	с.
BGS06	BGS		"31379"	Зорница	с.	Zornitsa	с.
DOB27	DOB		"31396"	Зърнево	с.	Zarnevo	с.
SLS07	SLS		"31406"	Зарица	с.	Zaritsa	с.
TGV22	TGV		"31416"	Звездица	с.	Zvezditsa	с.
PDV15	PDV		"31423"	Здравец	с.	Zdravets	с.
PAZ19	PAZ		"32010"	Ивайло	с.	Ivaylo	с.
HKV11	HKV		"32024"	Ивайловград	гр.	Ivaylovgrad	гр.
PDV12	PDV		"32038"	Иван Вазово	с.	Ivan Vazovo	с.
RSE13	RSE		"32095"	Иваново	с.	Ivanovo	с.
HKV33	HKV		"32100"	Иваново	с.	Ivanovo	с.
SHU10	SHU		"32113"	Иваново	с.	Ivanovo	с.
VID09	VID		"32130"	Ивановци	с.	Ivanovtsi	с.
KNL29	KNL		"32144"	Ивановци	с.	Ivanovtsi	с.
SHU30	SHU		"32158"	Ивански	с.	Ivanski	с.
KRZ16	KRZ		"32161"	Иванци	с.	Ivantsi	с.
VTR26	VTR		"32175"	Иванча	с.	Ivancha	с.
TGV24	TGV		"32189"	Иванча	с.	Ivancha	с.
RAZ11	RAZ		"32192"	Иван Шишманово	с.	Ivan Shishmanovo	с.
